loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2024-11-19T10:42:57.244-05:00,11,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.243227,2.04866886138916,16.88488388061523,-37.92457962036133,336.5421752929688,341.5680541992188,11.9910831451416,808415.1746771251,-0.0799102783203125,-0.2111663818359375,-0.9720458984375,808415.1746771251,0.1681570559740067,0.01732572726905346,-0.2549965977668762,808415.152364125,-5.975143432617188,12.13711547851562,-32.09089660644531,808415.167225125,0.7845913229974465,0.01654854756710191,0.1170045413545314,0.1511480659246445,-0.006142596714198589,-0.260832816362381,-0.09939661622047424,-0.09473372995853424,0.01264959573745728,XArbitraryCorrectedZVertical,0.05086750278559717,0.02998506525224818,0.3820906145211976,0.9222364800176579,0.01643465086817741,-0.1167377606034279,-0.9930267930030823,2.091055870056152,16.98565292358398,-37.94331741333008,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.285-05:00,12,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.28304,2.20405101776123,16.65175247192383,-38.02486038208008,337.103271484375,342.129150390625,11.99109649658203,808415.208216125,-0.077362060546875,-0.2104949951171875,-0.9564361572265625,808415.208216125,0.1268471628427505,0.2109353989362717,-0.2444960325956345,808415.182564125,-5.888580322265625,11.87162780761719,-32.25750732421875,808415.167225125,0.7845913229974465,0.01654854756710191,0.1170045413545314,0.1511480659246445,-0.006142596714198589,-0.260832816362381,-0.09939661622047424,-0.09473372995853424,0.01264959573745728,XArbitraryCorrectedZVertical,0.05086750278559717,0.02998506525224818,0.3820906145211976,0.9222364800176579,0.01643465086817741,-0.1167377606034279,-0.9930267930030823,2.091055870056152,16.98565292358398,-37.94331741333008,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.308-05:00,13,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.302926,2.062979698181152,16.72639465332031,-38.05337142944336,337.4244384765625,342.4503173828125,11.99110412597656,808415.2417541251,-0.049163818359375,-0.2224273681640625,-0.9246368408203125,808415.2417541251,0.005291700828820467,0.02019741386175156,-0.315042644739151,808415.242964125,-5.903121948242188,11.705810546875,-32.05299377441406,808415.226848125,0.7694979942321883,0.02584627921518715,0.1250627021246,0.06557448953390121,0.1537134796380997,-0.2779561281204224,-0.08461670577526093,-0.09984183311462402,0.04944515228271484,XArbitraryCorrectedZVertical,0.05307646666042143,0.03540703988606554,0.3753101673663745,0.9247007957284096,0.02564156055450439,-0.1247369423508644,-0.9918584823608398,2.155220985412598,16.59992599487305,-38.07251358032227,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.338-05:00,14,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.322781,1.925569534301758,16.77268218994141,-38.08968353271484,337.7971801757812,342.8230590820312,11.99111175537109,808415.2752921251,-0.064727783203125,-0.2231903076171875,-0.9136505126953125,808415.2752921251,-0.1806360930204391,-0.01636592298746109,-0.4149700403213501,808415.2731671251,-6.135787963867188,11.97584533691406,-32.26669311523438,808415.226848125,0.7694979942321883,0.02584627921518715,0.1250627021246,0.06557448953390121,0.1537134796380997,-0.2779561281204224,-0.08461670577526093,-0.09984183311462402,0.04944515228271484,XArbitraryCorrectedZVertical,0.05307646666042143,0.03540703988606554,0.3753101673663745,0.9247007957284096,0.02564156055450439,-0.1247369423508644,-0.9918584823608398,2.155220985412598,16.59992599487305,-38.07251358032227,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.372-05:00,15,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.362531,1.906055927276611,16.97999954223633,-38.11434555053711,338.7395324707031,343.7654113769531,11.99112892150879,808415.308831,-0.05621337890625,-0.2350921630859375,-0.8877410888671875,808415.308831,-0.3015529215335846,-0.09927066415548325,-0.5337270498275757,808415.3033700001,-6.431655883789062,12.42366027832031,-31.86074829101562,808415.2864730001,0.7482579768496731,0.02907056586431862,0.1198478782851585,-0.2274844944477081,-0.0231096874922514,-0.453202873468399,-0.09489794075489044,-0.1075505539774895,0.08287674188613892,XArbitraryCorrectedZVertical,0.05043714424705864,0.03538956908367644,0.3655776685920863,0.9287391984079342,0.02885797247290611,-0.119561180472374,-0.9924073219299316,1.824550151824951,16.9621696472168,-38.05954360961914,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.407-05:00,16,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.402295,1.314148902893066,17.79711532592773,-37.88388824462891,339.9657287597656,344.9916076660156,11.99114608764648,808415.3423700001,-0.0476837158203125,-0.228515625,-0.9266357421875,808415.3423700001,-0.3840555250644684,0.1820262670516968,-0.5613610744476318,808415.333572,-6.669998168945312,13.00492858886719,-31.93772888183594,808415.2864730001,0.7482579768496731,0.02907056586431862,0.1198478782851585,-0.2274844944477081,-0.0231096874922514,-0.453202873468399,-0.09489794075489044,-0.1075505539774895,0.08287674188613892,XArbitraryCorrectedZVertical,0.05043714424705864,0.03538956908367644,0.3655776685920863,0.9287391984079342,0.02885797247290611,-0.119561180472374,-0.9924073219299316,1.824550151824951,16.9621696472168,-38.05954360961914,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.448-05:00,17,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.442094,1.507341861724854,18.44124412536621,-37.62776565551758,341.1237182617188,346.1495971679688,11.99116516113281,808415.375908,-0.0210723876953125,-0.225616455078125,-0.972900390625,808415.375908,-0.2614206969738007,0.2686399817466736,-0.4520457684993744,808415.3637700001,-6.44384765625,13.361328125,-31.43499755859375,808415.3460960001,0.7167509652918225,0.03232706900926035,0.09963531828223698,-0.3855710029602051,0.2167102247476578,-0.5520537495613098,-0.07717449963092804,-0.1291365474462509,0.05921787023544312,XArbitraryCorrectedZVertical,0.0409651162305129,0.0325813971393782,0.3510261926855465,0.9349015657211679,0.03216114267706871,-0.09947054833173752,-0.9945206046104431,1.456689357757568,17.85611534118652,-37.82853698730469,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.484-05:00,18,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.481738,1.586977958679199,18.5886173248291,-37.35517120361328,342.1159973144531,347.1418762207031,11.99118328094482,808415.409446,-0.0286712646484375,-0.229156494140625,-0.9710540771484375,808415.409446,-0.05473115667700768,0.1262002736330032,-0.4505999386310577,808415.3939690001,-6.350509643554688,13.75010681152344,-31.33628845214844,808415.3460960001,0.7167509652918225,0.03232706900926035,0.09963531828223698,-0.3855710029602051,0.2167102247476578,-0.5520537495613098,-0.07717449963092804,-0.1291365474462509,0.05921787023544312,XArbitraryCorrectedZVertical,0.0409651162305129,0.0325813971393782,0.3510261926855465,0.9349015657211679,0.03216114267706871,-0.09947054833173752,-0.9945206046104431,1.456689357757568,17.85611534118652,-37.82853698730469,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.507-05:00,19,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.501692,1.466371536254883,18.68934059143066,-37.45845031738281,342.6822509765625,347.7081298828125,11.99119281768799,808415.4429840001,-0.034393310546875,-0.2293853759765625,-0.9553985595703125,808415.4429840001,0.07231520861387253,0.07486465573310852,-0.5458196401596069,808415.424168,-6.439437866210938,13.70077514648438,-31.49919128417969,808415.40572,0.6892066792777339,0.04852575718363755,0.08367465305395673,-0.07324186712503433,0.1292120665311813,-0.4447096884250641,-0.0763825923204422,-0.1450758278369904,0.02509820461273193,XArbitraryCorrectedZVertical,0.03116602600259578,0.03693957679487447,0.3383834545612329,0.9397663243453387,0.04833700507879257,-0.08357704430818558,-0.9953283071517944,1.566658496856689,18.67374610900879,-37.43280029296875,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.541-05:00,20,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.521518,1.550961017608643,18.67539596557617,-37.47458267211914,343.3127136230469,348.3385925292969,11.99120235443115,808415.476523,-0.0449981689453125,-0.2339019775390625,-0.9647369384765625,808415.476523,0.01488014589995146,0.2903008162975311,-0.5424292087554932,808415.454365,-6.469009399414062,13.82855224609375,-31.48771667480469,808415.465344,0.6581744560164829,0.05763203811921846,0.08384857584987886,0.04083729907870293,0.1768638640642166,-0.5607904195785522,-0.09823023527860641,-0.1478321999311447,0.04172259569168091,XArbitraryCorrectedZVertical,0.03034317602346738,0.04078143127427502,0.3239041342788916,0.9447233080777998,0.05739777535200119,-0.08375035971403122,-0.9948323369026184,1.421466827392578,18.61979293823242,-37.51344299316406,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.576-05:00,21,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.561362,1.565430641174316,18.81379699707031,-37.51034545898438,344.5453186035156,349.5711975097656,11.99122142791748,808415.510061,-0.0382537841796875,-0.2424468994140625,-0.9975128173828125,808415.510061,0.0125999478623271,0.474601149559021,-0.4806102812290192,808415.484565,-6.601119995117188,14.05403137207031,-31.76162719726562,808415.465344,0.6581744560164829,0.05763203811921846,0.08384857584987886,0.04083729907870293,0.1768638640642166,-0.5607904195785522,-0.09823023527860641,-0.1478321999311447,0.04172259569168091,XArbitraryCorrectedZVertical,0.03034317602346738,0.04078143127427502,0.3239041342788916,0.9447233080777998,0.05739777535200119,-0.08375035971403122,-0.9948323369026184,1.421466827392578,18.61979293823242,-37.51344299316406,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.606-05:00,22,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.601007,1.868351936340332,19.08611869812012,-37.34337615966797,345.6640319824219,350.6899108886719,11.99124050140381,808415.5435990001,0.002532958984375,-0.246246337890625,-1.018310546875,808415.5435990001,0.01099778991192579,0.335554301738739,-0.5334697961807251,808415.5147640001,-6.214630126953125,14.04176330566406,-31.59317016601562,808415.524967,0.6278114176962223,0.08375382116818877,0.08253258558625408,0.02042664214968681,0.4490269124507904,-0.4940927922725677,-0.1037568747997284,-0.1620678305625916,-0.0158693790435791,XArbitraryCorrectedZVertical,0.02628847457907912,0.05251230280069109,0.3098852191033835,0.9489585930565264,0.08337118476629257,-0.08243892341852188,-0.9931027293205261,1.809720039367676,18.92053985595703,-37.59457778930664,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.643-05:00,23,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.640776,2.170995235443115,19.13888740539551,-37.33967971801758,346.88671875,351.91259765625,11.99125957489014,808415.577137,0.053314208984375,-0.2449951171875,-1.0313720703125,808415.577137,-0.06515636295080185,-0.02328508161008358,-0.5240429639816284,808415.575161,-5.889938354492188,14.32853698730469,-31.35397338867188,808415.524967,0.6278114176962223,0.08375382116818877,0.08253258558625408,0.02042664214968681,0.4490269124507904,-0.4940927922725677,-0.1037568747997284,-0.1620678305625916,-0.0158693790435791,XArbitraryCorrectedZVertical,0.02628847457907912,0.05251230280069109,0.3098852191033835,0.9489585930565264,0.08337118476629257,-0.08243892341852188,-0.9931027293205261,1.809720039367676,18.92053985595703,-37.59457778930664,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.687-05:00,24,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.680409,1.520248413085938,19.51153945922852,-37.14006805419922,348.0479431152344,353.0738220214844,11.99127864837646,808415.610676,0.0338592529296875,-0.25823974609375,-1.066619873046875,808415.610676,-0.1348952353000641,-0.07862397283315659,-0.5201164484024048,808415.60536,-6.4256591796875,14.57896423339844,-31.18705749511719,808415.584591,0.5963491796994946,0.09902816474566559,0.07853707305448565,-0.08955559879541397,-0.07758922129869461,-0.5159360766410828,-0.04123431444168091,-0.1737560778856277,-0.04699862003326416,XArbitraryCorrectedZVertical,0.02295126058321442,0.05879248067973328,0.2950469084094505,0.9533960327733539,0.09856163710355759,-0.07845636457204819,-0.9920333623886108,1.90821647644043,19.1994571685791,-37.4062385559082,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.710-05:00,25,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.700335,1.501177310943604,19.56768417358398,-37.40114593505859,348.5863647460938,353.6122436523438,11.99128723144531,808415.6442140001,0.0496978759765625,-0.2305755615234375,-1.126861572265625,808415.6442140001,-0.07819067686796188,0.2093353718519211,-0.4120474755764008,808415.6355590001,-6.6400146484375,14.74172973632812,-31.36581420898438,808415.584591,0.5963491796994946,0.09902816474566559,0.07853707305448565,-0.08955559879541397,-0.07758922129869461,-0.5159360766410828,-0.04123431444168091,-0.1737560778856277,-0.04699862003326416,XArbitraryCorrectedZVertical,0.02295126058321442,0.05879248067973328,0.2950469084094505,0.9533960327733539,0.09856163710355759,-0.07845636457204819,-0.9920333623886108,1.90821647644043,19.1994571685791,-37.4062385559082,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.740-05:00,26,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.720169,1.638015270233154,19.48859977722168,-37.26198577880859,349.0394287109375,354.0653076171875,11.99129581451416,808415.677752,0.1189422607421875,-0.168548583984375,-1.140182495117188,808415.677752,0.009938118048012257,0.2142481058835983,-0.1972251832485199,808415.6657570001,-6.448638916015625,14.79989624023438,-30.89268493652344,808415.6442140001,0.5675752887748029,0.1007615543009864,0.06861688692541745,-0.07820241898298264,0.211381807923317,-0.4108603596687317,-0.0462619736790657,-0.1588996201753616,-0.1356329917907715,XArbitraryCorrectedZVertical,0.01879588332641972,0.0579088122252924,0.2811322954696309,0.9577357925444976,0.1003544256091118,-0.06856305152177811,-0.9925865530967712,1.546371936798096,19.53401756286621,-37.31451797485352,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.775-05:00,27,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.759959,1.7909255027771,19.62995719909668,-37.05745315551758,349.5701904296875,354.5960693359375,11.99130725860596,808415.71129,0.1095733642578125,-0.1169281005859375,-1.14111328125,808415.71129,0.009986321441829205,-0.05973390489816666,-0.2185951918363571,808415.695954,-6.28948974609375,14.84938049316406,-31.02201843261719,808415.7038380001,0.5525710351466113,0.1127404829620221,0.06673227240635871,0.02363959141075611,-0.02705157920718193,-0.2080769538879395,-0.004158087074756622,-0.0620860829949379,-0.1485137343406677,XArbitraryCorrectedZVertical,0.01668360146993175,0.06325913789204601,0.27400729643915,0.9594997861549518,0.1122514009475708,-0.06668275594711304,-0.9914398789405823,1.800927639007568,19.63922309875488,-37.13394927978516,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.810-05:00,28,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.799939,1.450915813446045,19.88808250427246,-37.20073318481445,350.0559692382812,355.0818481445312,11.99129676818848,808415.7448290001,0.1642913818359375,-0.055084228515625,-1.104721069335938,808415.7448290001,-0.200601801276207,-0.005912483669817448,-0.1996348202228546,808415.726153,-6.414810180664062,14.91676330566406,-31.26005554199219,808415.7038380001,0.5525710351466113,0.1127404829620221,0.06673227240635871,0.02363959141075611,-0.02705157920718193,-0.2080769538879395,-0.004158087074756622,-0.0620860829949379,-0.1485137343406677,XArbitraryCorrectedZVertical,0.01668360146993175,0.06325913789204601,0.27400729643915,0.9594997861549518,0.1122514009475708,-0.06668275594711304,-0.9914398789405823,1.800927639007568,19.63922309875488,-37.13394927978516,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.844-05:00,29,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.839427,1.694725036621094,20.14194488525391,-36.98393630981445,350.3468627929688,355.3727416992188,11.99130058288574,808415.778367,0.2247314453125,-0.003387451171875,-1.06182861328125,808415.778367,-0.3914300799369812,0.04344814270734787,-0.04177940636873245,808415.7563520001,-6.595779418945312,15.22036743164062,-30.99655151367188,808415.7634610001,0.5415543104019047,0.1120743283767547,0.05789881829804822,-0.3367937505245209,0.09944809228181839,-0.1183424890041351,0.09937664866447449,0.03903721645474434,-0.09773683547973633,XArbitraryCorrectedZVertical,0.01287219229202183,0.06167465537753469,0.2685107075886505,0.9612140523983566,0.1116524487733841,-0.05786647647619247,-0.9920610785484314,1.591030120849609,20.13322830200195,-37.15061569213867,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.883-05:00,30,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.879237,1.510547637939453,20.66900634765625,-37.00370407104492,350.2518310546875,355.2777099609375,11.99131298065186,808415.811905,0.189178466796875,0.0189971923828125,-1.000015258789062,808415.811905,-0.3491705060005188,-0.2099114209413528,-0.01630600169301033,808415.7865530001,-6.418350219726562,15.53982543945312,-31.04331970214844,808415.7634610001,0.5415543104019047,0.1120743283767547,0.05789881829804822,-0.3367937505245209,0.09944809228181839,-0.1183424890041351,0.09937664866447449,0.03903721645474434,-0.09773683547973633,XArbitraryCorrectedZVertical,0.01287219229202183,0.06167465537753469,0.2685107075886505,0.9612140523983566,0.1116524487733841,-0.05786647647619247,-0.9920610785484314,1.591030120849609,20.13322830200195,-37.15061569213867,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
2024-11-19T10:42:57.909-05:00,31,1732030976.999785,32.47053302959929,-84.99456451063364,75.13891,0.5037442,2.04143,-1,-1,14.90584682032797,51.22600811321655,-9999,1732030977.899144,1.457675457000732,20.87579345703125,-36.85869598388672,350.3447875976562,355.3706665039062,11.99132061004639,808415.8454440001,0.1427764892578125,0.0085906982421875,-0.932403564453125,808415.8454440001,-0.1351908445358276,-0.2249361723661423,-0.353858470916748,808415.816752,-6.522125244140625,15.98631286621094,-30.72445678710938,808415.823085,0.5424155401881464,0.1079653642894611,0.03575747183964757,-0.2893227636814117,-0.2679517865180969,-0.1087407544255257,0.05045527964830399,0.05097820982336998,0.0292016863822937,XArbitraryCorrectedZVertical,0.002746852314783463,0.05675834319070756,0.2683916277444459,0.9616323684645223,0.1076868548989296,-0.03574985265731812,-0.9935418963432312,1.582329750061035,20.74214172363281,-36.83671951293945,-1,2,808403.3245073751,unknown,2,2024-11-19T10:42:45.543-05:00,2024-11-19T10:15:12.891-05:00,29,2.09174,0,0,19.98,0,0,2024-11-19T10:39:57.640-05:00,808412.190712,0,3.170784,100.2632,1732030976.921402,192.168.1.64,192.0.0.2,my_iOS_device,0,1,1732030976.907822,1,0.85,0
